behavior_id,user_id,product_id,product_name,category_id,category_name,behavior,datetime,price,quantity,channel,device,province,city,user_segment,page_type,session_id,is_new_user,campaign_id,source_keyword,order_id
B000707,U000060,P000074,臻选美妆个护日常款,C01,美妆个护,buy,2026-03-06 16:05:00,71.00,1,wechat,android,上海市,上海市,high_value,checkout,S000708,0,C202604,臻选美妆,O000707
B000708,U000097,P000076,原野美妆个护旗舰款,C01,美妆个护,buy,2026-03-06 21:37:00,77.00,2,taobao,ios,福建省,厦门市,high_value,checkout,S000709,0,C202604,原野美妆,O000708
B000709,U000134,P000018,轻氧生鲜升级版,C09,生鲜,buy,2026-03-06 14:27:00,81.00,2,jd,ios,山东省,青岛市,member,checkout,S000710,0,C202605,轻氧生鲜,O000709
B000710,U000171,P000057,云感数码配件便携装,C05,数码配件,buy,2026-03-06 19:59:00,79.00,1,offline,mac,四川省,成都市,member,checkout,S000711,0,C202603,云感数码,O000710
B000711,U000208,P000057,云感数码配件便携装,C05,数码配件,buy,2026-03-06 22:48:00,79.00,3,offline,ios,山东省,青岛市,member,checkout,S000712,0,C202603,云感数码,O000711
B000712,U000245,P000115,悦活美妆个护套装,C01,美妆个护,buy,2026-03-06 21:44:00,86.00,1,search,mac,北京市,北京市,member,checkout,S000713,0,C202603,悦活美妆,O000712
B000713,U000282,P000166,原野服饰旗舰款,C03,服饰,buy,2026-03-06 13:14:00,378.00,1,taobao,windows,湖北省,武汉市,member,checkout,S000714,0,C202602,原野服饰,O000713
B000714,U000319,P000037,悦活运动户外便携装,C07,运动户外,buy,2026-03-06 22:58:00,152.00,1,wechat,mac,四川省,成都市,member,checkout,S000715,0,C202603,悦活运动,O000714
B000715,U000356,P000147,云感数码配件便携装,C05,数码配件,buy,2026-03-06 22:32:00,281.00,1,offline,ios,福建省,厦门市,member,checkout,S000716,0,C202602,云感数码,O000715
B000716,U000393,P000153,云感美妆个护升级版,C01,美妆个护,buy,2026-03-07 20:33:00,48.00,1,douyin,mac,湖北省,武汉市,member,checkout,S000717,0,C202605,云感美妆,O000716
B000717,U000430,P000018,轻氧生鲜升级版,C09,生鲜,buy,2026-03-07 16:15:00,81.00,3,taobao,ios,福建省,厦门市,regular,checkout,S000718,0,C202605,轻氧生鲜,O000717
B000718,U000467,P000029,轻盈食品饮料日常款,C02,食品饮料,buy,2026-03-07 18:37:00,91.00,4,wechat,mac,湖北省,武汉市,regular,checkout,S000719,0,C202602,轻盈食品,O000718
B000719,U000504,P000162,轻氧食品饮料便携装,C02,食品饮料,buy,2026-03-07 20:51:00,73.00,1,offline,mac,四川省,成都市,regular,checkout,S000720,0,C202604,轻氧食品,O000719
B000720,U000541,P000066,轻氧母婴用品旗舰款,C06,母婴用品,buy,2026-03-07 19:01:00,76.00,1,jd,ios,浙江省,杭州市,regular,checkout,S000721,0,C202602,轻氧母婴,O000720
B000721,U000578,P000153,云感美妆个护升级版,C01,美妆个护,buy,2026-03-07 21:35:00,48.00,2,offline,windows,浙江省,杭州市,regular,checkout,S000722,0,C202605,云感美妆,O000721
B000722,U000615,P000019,悦活家居日用日常款,C04,家居日用,buy,2026-03-07 08:50:00,71.00,1,jd,windows,浙江省,杭州市,regular,checkout,S000723,0,C202605,悦活家居,O000722
B000723,U000652,P000168,轻氧服饰升级版,C03,服饰,buy,2026-03-07 18:24:00,368.00,1,search,mac,河南省,郑州市,regular,checkout,S000724,0,C202605,轻氧服饰,O000723
B000724,U000689,P000095,轻盈旅行用品套装,C10,旅行用品,buy,2026-03-07 09:59:00,577.00,1,douyin,windows,北京市,北京市,regular,checkout,S000725,0,C202602,轻盈旅行,O000724
B000725,U000726,P000140,臻选食品饮料套装,C02,食品饮料,buy,2026-03-07 11:09:00,71.00,1,jd,windows,江苏省,南京市,regular,checkout,S000726,0,C202603,臻选食品,O000725
B000726,U000763,P000136,原野运动户外旗舰款,C07,运动户外,buy,2026-03-07 23:59:00,169.00,1,offline,windows,山东省,青岛市,regular,checkout,S000727,0,C202601,原野运动,O000726
B000727,U000800,P000155,轻盈生鲜套装,C09,生鲜,buy,2026-03-08 08:43:00,106.00,1,search,android,上海市,上海市,regular,checkout,S000728,0,C202602,轻盈生鲜,O000727
B000728,U000837,P000138,轻氧数码配件升级版,C05,数码配件,buy,2026-03-08 12:39:00,150.00,4,taobao,android,上海市,上海市,new,checkout,S000729,1,C202603,轻氧数码,O000728
B000729,U000874,P000152,臻选数码配件便携装,C05,数码配件,buy,2026-03-08 20:51:00,302.00,1,wechat,windows,上海市,上海市,new,checkout,S000730,1,C202602,臻选数码,O000729
B000730,U000011,P000016,原野运动户外旗舰款,C07,运动户外,buy,2026-03-08 13:03:00,164.00,1,douyin,mac,浙江省,杭州市,high_value,checkout,S000731,0,C202603,原野运动,O000730
B000731,U000048,P000137,轻盈数码配件便携装,C05,数码配件,buy,2026-03-08 10:08:00,216.00,2,offline,ios,河南省,郑州市,high_value,checkout,S000732,0,C202605,轻盈数码,O000731
B000732,U000085,P000091,悦活母婴用品旗舰款,C06,母婴用品,buy,2026-03-08 13:32:00,87.00,1,wechat,ios,四川省,成都市,high_value,checkout,S000733,0,C202606,悦活母婴,O000732
B000733,U000122,P000120,轻氧宠物用品套装,C08,宠物用品,buy,2026-03-08 14:03:00,58.00,1,search,mac,四川省,成都市,member,checkout,S000734,0,C202603,轻氧宠物,O000733
B000734,U000159,P000107,轻盈运动户外便携装,C07,运动户外,buy,2026-03-08 12:01:00,176.00,4,search,windows,河南省,郑州市,member,checkout,S000735,0,C202601,轻盈运动,O000734
B000735,U000196,P000079,悦活服饰日常款,C03,服饰,buy,2026-03-08 16:12:00,452.00,2,douyin,ios,河南省,郑州市,member,checkout,S000736,0,C202604,悦活服饰,O000735
B000736,U000233,P000156,轻氧母婴用品旗舰款,C06,母婴用品,buy,2026-03-08 17:07:00,153.00,1,taobao,mac,四川省,成都市,member,checkout,S000737,0,C202602,轻氧母婴,O000736
B000737,U000270,P000144,轻氧美妆个护日常款,C01,美妆个护,buy,2026-03-08 23:44:00,118.00,1,douyin,ios,山东省,青岛市,member,checkout,S000738,0,C202603,轻氧美妆,O000737
B000738,U000307,P000136,原野运动户外旗舰款,C07,运动户外,buy,2026-03-09 18:02:00,169.00,1,taobao,windows,四川省,成都市,member,checkout,S000739,0,C202603,原野运动,O000738
B000739,U000344,P000129,云感服饰日常款,C03,服饰,buy,2026-03-09 09:39:00,307.00,1,taobao,windows,湖北省,武汉市,member,checkout,S000740,0,C202603,云感服饰,O000739
B000740,U000381,P000086,臻选数码配件旗舰款,C05,数码配件,buy,2026-03-09 08:21:00,150.00,1,offline,windows,广东省,深圳市,member,checkout,S000741,0,C202601,臻选数码,O000740
B000741,U000418,P000082,原野旅行用品便携装,C10,旅行用品,buy,2026-03-09 17:03:00,253.00,1,offline,android,山东省,青岛市,member,checkout,S000742,0,C202603,原野旅行,O000741
B000742,U000455,P000020,臻选数码配件套装,C05,数码配件,buy,2026-03-09 15:23:00,252.00,1,jd,android,湖北省,武汉市,regular,checkout,S000743,0,C202601,臻选数码,O000742
B000743,U000492,P000038,臻选母婴用品升级版,C06,母婴用品,buy,2026-03-09 20:20:00,188.00,1,taobao,android,北京市,北京市,regular,checkout,S000744,0,C202604,臻选母婴,O000743
B000744,U000529,P000085,悦活家居日用套装,C04,家居日用,buy,2026-03-09 19:01:00,70.00,1,douyin,android,北京市,北京市,regular,checkout,S000745,0,C202602,悦活家居,O000744
B000745,U000566,P000045,云感食品饮料套装,C02,食品饮料,buy,2026-03-09 11:53:00,67.00,1,jd,android,福建省,厦门市,regular,checkout,S000746,0,C202604,云感食品,O000745
B000746,U000603,P000122,臻选运动户外便携装,C07,运动户外,buy,2026-03-09 08:09:00,212.00,4,jd,windows,上海市,上海市,regular,checkout,S000747,0,C202603,臻选运动,O000746
B000747,U000640,P000132,轻氧家居日用便携装,C04,家居日用,buy,2026-03-09 13:20:00,91.00,1,jd,android,浙江省,杭州市,regular,checkout,S000748,0,C202606,轻氧家居,O000747
B000748,U000677,P000121,悦活运动户外旗舰款,C07,运动户外,buy,2026-03-09 21:01:00,291.00,3,offline,android,上海市,上海市,regular,checkout,S000749,0,C202602,悦活运动,O000748
B000749,U000714,P000133,悦活美妆个护升级版,C01,美妆个护,buy,2026-03-10 17:37:00,47.00,1,jd,android,江苏省,南京市,regular,checkout,S000750,0,C202603,悦活美妆,O000749
B000750,U000751,P000110,臻选美妆个护套装,C01,美妆个护,buy,2026-03-10 20:14:00,81.00,1,jd,android,福建省,厦门市,regular,checkout,S000751,0,C202606,臻选美妆,O000750
B000751,U000788,P000077,轻盈服饰便携装,C03,服饰,buy,2026-03-10 10:24:00,279.00,4,taobao,windows,河南省,郑州市,regular,checkout,S000752,0,C202601,轻盈服饰,O000751
B000752,U000825,P000098,臻选家居日用升级版,C04,家居日用,buy,2026-03-10 21:16:00,90.00,1,douyin,windows,北京市,北京市,new,checkout,S000753,1,C202606,臻选家居,O000752
B000753,U000862,P000134,臻选数码配件日常款,C05,数码配件,buy,2026-03-10 11:04:00,120.00,1,search,windows,北京市,北京市,new,checkout,S000754,1,C202606,臻选数码,O000753
B000754,U000899,P000087,云感旅行用品便携装,C10,旅行用品,buy,2026-03-10 14:47:00,609.00,1,douyin,windows,北京市,北京市,new,checkout,S000755,1,C202606,云感旅行,O000754
B000755,U000036,P000096,轻氧数码配件旗舰款,C05,数码配件,buy,2026-03-10 10:53:00,88.00,1,taobao,ios,北京市,北京市,high_value,checkout,S000756,0,C202603,轻氧数码,O000755
B000756,U000073,P000081,云感数码配件旗舰款,C05,数码配件,buy,2026-03-10 14:20:00,152.00,1,douyin,android,广东省,深圳市,high_value,checkout,S000757,0,C202604,云感数码,O000756
B000757,U000110,P000121,悦活运动户外旗舰款,C07,运动户外,buy,2026-03-10 15:00:00,291.00,1,douyin,mac,福建省,厦门市,high_value,checkout,S000758,0,C202605,悦活运动,O000757
B000758,U000147,P000167,轻盈美妆个护便携装,C01,美妆个护,buy,2026-03-10 20:57:00,119.00,1,wechat,windows,湖北省,武汉市,member,checkout,S000759,0,C202605,轻盈美妆,O000758
B000759,U000184,P000005,轻盈数码配件套装,C05,数码配件,buy,2026-03-10 23:26:00,256.00,1,wechat,android,浙江省,杭州市,member,checkout,S000760,0,C202603,轻盈数码,O000759
B000760,U000221,P000009,云感数码配件日常款,C05,数码配件,buy,2026-03-11 08:53:00,295.00,1,taobao,windows,河南省,郑州市,member,checkout,S000761,0,C202602,云感数码,O000760
B000761,U000258,P000037,悦活运动户外便携装,C07,运动户外,buy,2026-03-11 10:58:00,152.00,1,taobao,windows,浙江省,杭州市,member,checkout,S000762,0,C202601,悦活运动,O000761
B000762,U000295,P000149,轻盈家居日用日常款,C04,家居日用,buy,2026-03-11 18:21:00,110.00,1,search,android,福建省,厦门市,member,checkout,S000763,0,C202606,轻盈家居,O000762
B000763,U000332,P000150,轻氧母婴用品套装,C06,母婴用品,buy,2026-03-11 21:47:00,76.00,1,taobao,windows,广东省,深圳市,member,checkout,S000764,0,C202605,轻氧母婴,O000763
B000764,U000369,P000051,云感宠物用品旗舰款,C08,宠物用品,buy,2026-03-11 15:43:00,64.00,4,jd,ios,江苏省,南京市,member,checkout,S000765,0,C202605,云感宠物,O000764
B000765,U000406,P000004,原野旅行用品日常款,C10,旅行用品,buy,2026-03-11 11:19:00,271.00,1,douyin,ios,上海市,上海市,member,checkout,S000766,0,C202601,原野旅行,O000765
B000766,U000443,P000058,原野生鲜升级版,C09,生鲜,buy,2026-03-11 23:39:00,44.00,1,douyin,android,上海市,上海市,regular,checkout,S000767,0,C202605,原野生鲜,O000766
B000767,U000480,P000130,原野服饰套装,C03,服饰,buy,2026-03-11 16:43:00,194.00,1,offline,windows,福建省,厦门市,regular,checkout,S000768,0,C202604,原野服饰,O000767
B000768,U000517,P000020,臻选数码配件套装,C05,数码配件,buy,2026-03-11 22:05:00,252.00,1,search,ios,北京市,北京市,regular,checkout,S000769,0,C202603,臻选数码,O000768
B000769,U000554,P000171,云感生鲜旗舰款,C09,生鲜,buy,2026-03-11 21:36:00,30.00,1,offline,mac,四川省,成都市,regular,checkout,S000770,0,C202606,云感生鲜,O000769
B000770,U000591,P000159,云感旅行用品日常款,C10,旅行用品,buy,2026-03-11 09:00:00,514.00,1,wechat,android,上海市,上海市,regular,checkout,S000771,0,C202604,云感旅行,O000770
B000771,U000628,P000106,原野母婴用品旗舰款,C06,母婴用品,buy,2026-03-12 17:41:00,102.00,1,wechat,android,河南省,郑州市,regular,checkout,S000772,0,C202606,原野母婴,O000771
B000772,U000665,P000117,云感食品饮料便携装,C02,食品饮料,buy,2026-03-12 09:46:00,54.00,1,douyin,mac,广东省,深圳市,regular,checkout,S000773,0,C202601,云感食品,O000772
B000773,U000702,P000089,轻盈美妆个护日常款,C01,美妆个护,buy,2026-03-12 10:35:00,69.00,2,wechat,ios,上海市,上海市,regular,checkout,S000774,0,C202602,轻盈美妆,O000773
B000774,U000739,P000131,轻盈生鲜旗舰款,C09,生鲜,buy,2026-03-12 15:59:00,85.00,1,douyin,ios,湖北省,武汉市,regular,checkout,S000775,0,C202602,轻盈生鲜,O000774
B000775,U000776,P000009,云感数码配件日常款,C05,数码配件,buy,2026-03-12 11:30:00,295.00,1,douyin,windows,湖北省,武汉市,regular,checkout,S000776,0,C202604,云感数码,O000775
B000776,U000813,P000007,悦活服饰便携装,C03,服饰,buy,2026-03-12 12:27:00,344.00,1,taobao,ios,河南省,郑州市,regular,checkout,S000777,0,C202603,悦活服饰,O000776
B000777,U000850,P000017,轻盈食品饮料便携装,C02,食品饮料,buy,2026-03-12 20:52:00,71.00,2,taobao,windows,湖北省,武汉市,new,checkout,S000778,1,C202604,轻盈食品,O000777
B000778,U000887,P000068,臻选旅行用品升级版,C10,旅行用品,buy,2026-03-12 22:29:00,202.00,1,offline,android,福建省,厦门市,new,checkout,S000779,1,C202602,臻选旅行,O000778
B000779,U000024,P000129,云感服饰日常款,C03,服饰,buy,2026-03-12 19:10:00,307.00,1,jd,ios,湖北省,武汉市,high_value,checkout,S000780,0,C202603,云感服饰,O000779
B000780,U000061,P000055,悦活宠物用品套装,C08,宠物用品,buy,2026-03-12 19:18:00,100.00,1,search,windows,北京市,北京市,high_value,checkout,S000781,0,C202602,悦活宠物,O000780
B000781,U000098,P000069,云感运动户外日常款,C07,运动户外,buy,2026-03-12 20:09:00,268.00,1,taobao,windows,福建省,厦门市,high_value,checkout,S000782,0,C202606,云感运动,O000781
B000782,U000135,P000170,臻选生鲜套装,C09,生鲜,buy,2026-03-13 18:46:00,77.00,1,douyin,windows,山东省,青岛市,member,checkout,S000783,0,C202604,臻选生鲜,O000782
B000783,U000172,P000079,悦活服饰日常款,C03,服饰,buy,2026-03-13 23:31:00,452.00,1,taobao,android,河南省,郑州市,member,checkout,S000784,0,C202606,悦活服饰,O000783
B000784,U000209,P000046,原野食品饮料旗舰款,C02,食品饮料,buy,2026-03-13 17:00:00,69.00,1,jd,ios,河南省,郑州市,member,checkout,S000785,0,C202601,原野食品,O000784
B000785,U000246,P000037,悦活运动户外便携装,C07,运动户外,buy,2026-03-13 13:25:00,152.00,1,offline,ios,福建省,厦门市,member,checkout,S000786,0,C202601,悦活运动,O000785
B000786,U000283,P000167,轻盈美妆个护便携装,C01,美妆个护,buy,2026-03-13 13:24:00,119.00,1,search,windows,湖北省,武汉市,member,checkout,S000787,0,C202603,轻盈美妆,O000786
B000787,U000320,P000119,轻盈宠物用品日常款,C08,宠物用品,buy,2026-03-13 13:23:00,99.00,1,wechat,android,四川省,成都市,member,checkout,S000788,0,C202603,轻盈宠物,O000787
B000788,U000357,P000066,轻氧母婴用品旗舰款,C06,母婴用品,buy,2026-03-13 21:35:00,76.00,3,wechat,ios,北京市,北京市,member,checkout,S000789,0,C202601,轻氧母婴,O000788
B000789,U000394,P000039,云感生鲜日常款,C09,生鲜,buy,2026-03-13 14:51:00,109.00,1,taobao,mac,广东省,深圳市,member,checkout,S000790,0,C202606,云感生鲜,O000789
B000790,U000431,P000135,云感数码配件套装,C05,数码配件,buy,2026-03-13 17:01:00,182.00,1,taobao,ios,山东省,青岛市,regular,checkout,S000791,0,C202604,云感数码,O000790
B000791,U000468,P000067,悦活旅行用品便携装,C10,旅行用品,buy,2026-03-13 22:16:00,195.00,3,offline,mac,福建省,厦门市,regular,checkout,S000792,0,C202601,悦活旅行,O000791
B000792,U000505,P000129,云感服饰日常款,C03,服饰,buy,2026-03-13 15:41:00,307.00,1,search,mac,浙江省,杭州市,regular,checkout,S000793,0,C202605,云感服饰,O000792
B000793,U000542,P000147,云感数码配件便携装,C05,数码配件,buy,2026-03-14 08:00:00,281.00,1,taobao,android,河南省,郑州市,regular,checkout,S000794,0,C202605,云感数码,O000793
B000794,U000579,P000068,臻选旅行用品升级版,C10,旅行用品,buy,2026-03-14 20:56:00,202.00,2,wechat,windows,北京市,北京市,regular,checkout,S000795,0,C202605,臻选旅行,O000794
B000795,U000616,P000164,臻选食品饮料日常款,C02,食品饮料,buy,2026-03-14 18:13:00,73.00,1,jd,windows,广东省,深圳市,regular,checkout,S000796,0,C202602,臻选食品,O000795
B000796,U000653,P000129,云感服饰日常款,C03,服饰,buy,2026-03-14 12:15:00,307.00,1,offline,windows,北京市,北京市,regular,checkout,S000797,0,C202605,云感服饰,O000796
B000797,U000690,P000037,悦活运动户外便携装,C07,运动户外,buy,2026-03-14 17:48:00,152.00,1,wechat,ios,北京市,北京市,regular,checkout,S000798,0,C202604,悦活运动,O000797
B000798,U000727,P000012,轻氧母婴用品便携装,C06,母婴用品,buy,2026-03-14 16:06:00,128.00,1,jd,ios,四川省,成都市,regular,checkout,S000799,0,C202604,轻氧母婴,O000798
B000799,U000764,P000046,原野食品饮料旗舰款,C02,食品饮料,buy,2026-03-14 20:49:00,69.00,1,offline,android,广东省,深圳市,regular,checkout,S000800,0,C202602,原野食品,O000799
B000800,U000801,P000142,原野母婴用品便携装,C06,母婴用品,buy,2026-03-14 18:41:00,161.00,1,jd,mac,江苏省,南京市,regular,checkout,S000801,0,C202606,原野母婴,O000800
B000801,U000838,P000101,轻盈生鲜旗舰款,C09,生鲜,buy,2026-03-14 16:51:00,111.00,1,search,mac,浙江省,杭州市,new,checkout,S000802,1,C202603,轻盈生鲜,O000801
B000802,U000875,P000043,悦活服饰升级版,C03,服饰,buy,2026-03-14 22:47:00,237.00,1,taobao,android,上海市,上海市,new,checkout,S000803,1,C202606,悦活服饰,O000802
B000803,U000012,P000165,云感生鲜套装,C09,生鲜,buy,2026-03-14 10:37:00,43.00,1,jd,android,山东省,青岛市,high_value,checkout,S000804,0,C202601,云感生鲜,O000803
B000804,U000049,P000073,悦活家居日用升级版,C04,家居日用,buy,2026-03-15 16:31:00,147.00,1,jd,windows,北京市,北京市,high_value,checkout,S000805,0,C202605,悦活家居,O000804
