order_id,user_id,created_at,order_amount,status,channel,device,province,city,user_segment
O001517,U000462,2026-05-18 16:07:00,562.00,paid,taobao,ios,北京市,北京市,regular
O001518,U000272,2026-05-18 12:06:00,600.00,completed,search,windows,北京市,北京市,member
O001519,U000582,2026-05-19 14:51:00,270.00,cancelled,wechat,windows,福建省,厦门市,regular
O001520,U000222,2026-05-19 19:46:00,818.00,paid,douyin,android,福建省,厦门市,member
O001521,U000339,2026-05-19 15:37:00,1741.00,paid,wechat,mac,山东省,青岛市,member
O001522,U000369,2026-05-19 08:13:00,162.00,paid,jd,ios,江苏省,南京市,member
O001523,U000813,2026-05-19 19:14:00,1401.00,completed,offline,ios,河南省,郑州市,regular
O001524,U000896,2026-05-19 10:59:00,169.00,completed,jd,android,湖北省,武汉市,new
O001525,U000611,2026-05-19 15:13:00,231.00,paid,douyin,windows,河南省,郑州市,regular
O001526,U000335,2026-05-19 21:09:00,372.00,paid,search,windows,北京市,北京市,member
O001527,U000678,2026-05-19 08:38:00,485.00,paid,offline,windows,浙江省,杭州市,regular
O001528,U000506,2026-05-19 22:35:00,361.00,completed,jd,android,湖北省,武汉市,regular
O001529,U000717,2026-05-19 23:38:00,780.00,paid,offline,mac,北京市,北京市,regular
O001530,U000559,2026-05-20 08:05:00,570.00,paid,jd,mac,山东省,青岛市,regular
O001531,U000079,2026-05-20 22:09:00,618.00,completed,offline,ios,上海市,上海市,high_value
O001532,U000149,2026-05-20 16:56:00,901.00,paid,douyin,windows,北京市,北京市,member
O001533,U000561,2026-05-20 22:35:00,133.00,cancelled,taobao,windows,北京市,北京市,regular
O001534,U000367,2026-05-20 20:58:00,432.00,completed,douyin,ios,江苏省,南京市,member
O001535,U000102,2026-05-20 08:58:00,398.00,completed,jd,mac,北京市,北京市,high_value
O001536,U000122,2026-05-20 14:20:00,664.00,paid,offline,mac,四川省,成都市,member
O001537,U000665,2026-05-20 21:18:00,206.00,paid,jd,mac,广东省,深圳市,regular
O001538,U000673,2026-05-20 12:06:00,576.00,paid,offline,windows,广东省,深圳市,regular
O001539,U000213,2026-05-20 08:43:00,1474.00,cancelled,taobao,ios,浙江省,杭州市,member
O001540,U000352,2026-05-20 18:18:00,103.00,paid,search,android,四川省,成都市,member
O001541,U000255,2026-05-21 15:02:00,276.00,paid,taobao,mac,湖北省,武汉市,member
O001542,U000816,2026-05-21 20:55:00,105.00,paid,wechat,mac,上海市,上海市,regular
O001543,U000551,2026-05-21 08:21:00,494.00,paid,taobao,android,湖北省,武汉市,regular
O001544,U000898,2026-05-21 19:05:00,38.00,paid,search,ios,山东省,青岛市,new
O001545,U000894,2026-05-21 08:49:00,609.00,paid,taobao,windows,山东省,青岛市,new
O001546,U000674,2026-05-21 22:04:00,102.00,paid,douyin,mac,江苏省,南京市,regular
O001547,U000871,2026-05-21 20:45:00,1437.00,paid,jd,windows,广东省,深圳市,new
O001548,U000074,2026-05-21 20:29:00,244.00,paid,douyin,ios,福建省,厦门市,high_value
O001549,U000789,2026-05-21 15:29:00,521.00,paid,taobao,android,山东省,青岛市,regular
O001550,U000032,2026-05-21 13:08:00,1515.00,cancelled,douyin,android,四川省,成都市,high_value
O001551,U000846,2026-05-21 19:11:00,940.00,paid,jd,mac,山东省,青岛市,new
O001552,U000731,2026-05-22 18:21:00,459.00,paid,search,android,北京市,北京市,regular
O001553,U000203,2026-05-22 09:34:00,194.00,paid,taobao,windows,浙江省,杭州市,member
O001554,U000125,2026-05-22 09:35:00,346.00,paid,jd,windows,四川省,成都市,member
O001555,U000194,2026-05-22 16:33:00,468.00,paid,douyin,mac,河南省,郑州市,member
O001556,U000193,2026-05-22 16:12:00,165.00,paid,taobao,ios,江苏省,南京市,member
O001557,U000399,2026-05-22 18:23:00,640.00,paid,taobao,mac,江苏省,南京市,member
O001558,U000615,2026-05-22 17:12:00,439.00,completed,wechat,windows,浙江省,杭州市,regular
O001559,U000064,2026-05-22 16:29:00,549.00,paid,taobao,windows,山东省,青岛市,high_value
O001560,U000665,2026-05-22 15:27:00,429.00,completed,offline,mac,广东省,深圳市,regular
O001561,U000018,2026-05-22 22:06:00,1286.00,paid,taobao,android,山东省,青岛市,high_value
O001562,U000001,2026-05-22 16:08:00,701.00,paid,taobao,mac,北京市,北京市,high_value
O001563,U000023,2026-05-23 20:53:00,187.00,paid,taobao,windows,湖北省,武汉市,high_value
O001564,U000035,2026-05-23 15:36:00,382.00,completed,wechat,android,山东省,青岛市,high_value
O001565,U000522,2026-05-23 20:43:00,304.00,paid,douyin,mac,河南省,郑州市,regular
O001566,U000878,2026-05-23 09:13:00,378.00,paid,wechat,mac,福建省,厦门市,new
O001567,U000273,2026-05-23 23:09:00,69.00,completed,search,android,湖北省,武汉市,member
O001568,U000192,2026-05-23 11:02:00,522.00,paid,search,mac,山东省,青岛市,member
O001569,U000564,2026-05-23 13:18:00,906.00,paid,wechat,ios,北京市,北京市,regular
O001570,U000303,2026-05-23 20:06:00,58.00,paid,offline,android,北京市,北京市,member
O001571,U000613,2026-05-23 10:20:00,505.00,paid,wechat,windows,江苏省,南京市,regular
O001572,U000475,2026-05-23 22:52:00,230.00,paid,taobao,ios,福建省,厦门市,regular
O001573,U000437,2026-05-23 16:26:00,576.00,paid,search,windows,北京市,北京市,regular
O001574,U000449,2026-05-24 14:00:00,484.00,cancelled,wechat,android,上海市,上海市,regular
O001575,U000532,2026-05-24 19:30:00,149.00,paid,douyin,android,山东省,青岛市,regular
O001576,U000769,2026-05-24 16:32:00,70.00,paid,taobao,ios,广东省,深圳市,regular
O001577,U000895,2026-05-24 14:13:00,387.00,paid,douyin,windows,江苏省,南京市,new
O001578,U000659,2026-05-24 19:49:00,414.00,paid,search,mac,浙江省,杭州市,regular
O001579,U000687,2026-05-24 22:11:00,295.00,paid,offline,android,北京市,北京市,regular
O001580,U000513,2026-05-24 14:03:00,478.00,paid,offline,windows,四川省,成都市,regular
O001581,U000038,2026-05-24 22:58:00,1437.00,paid,offline,windows,四川省,成都市,high_value
O001582,U000806,2026-05-24 17:54:00,89.00,paid,douyin,android,河南省,郑州市,regular
O001583,U000208,2026-05-24 20:11:00,861.00,paid,douyin,ios,山东省,青岛市,member
O001584,U000218,2026-05-24 15:41:00,685.00,paid,wechat,android,湖北省,武汉市,member
O001585,U000060,2026-05-25 09:09:00,213.00,paid,wechat,android,上海市,上海市,high_value
O001586,U000600,2026-05-25 15:28:00,532.00,paid,wechat,mac,上海市,上海市,regular
O001587,U000828,2026-05-25 08:05:00,73.00,paid,taobao,android,浙江省,杭州市,new
O001588,U000495,2026-05-25 10:03:00,864.00,paid,taobao,android,北京市,北京市,regular
O001589,U000393,2026-05-25 17:03:00,194.00,paid,jd,mac,湖北省,武汉市,member
O001590,U000619,2026-05-25 08:55:00,557.00,completed,search,mac,上海市,上海市,regular
O001591,U000847,2026-05-25 16:05:00,692.00,paid,douyin,android,浙江省,杭州市,new
O001592,U000195,2026-05-25 13:46:00,797.00,paid,search,android,四川省,成都市,member
O001593,U000556,2026-05-25 22:49:00,991.00,paid,offline,android,广东省,深圳市,regular
O001594,U000666,2026-05-25 19:56:00,1376.00,paid,wechat,ios,浙江省,杭州市,regular
O001595,U000507,2026-05-25 22:59:00,55.00,paid,jd,windows,广东省,深圳市,regular
O001596,U000070,2026-05-26 08:40:00,264.00,paid,jd,ios,广东省,深圳市,high_value
O001597,U000600,2026-05-26 19:19:00,2019.00,paid,taobao,mac,上海市,上海市,regular
O001598,U000566,2026-05-26 11:05:00,340.00,paid,offline,android,福建省,厦门市,regular
O001599,U000239,2026-05-26 18:13:00,526.00,paid,offline,windows,山东省,青岛市,member
O001600,U000087,2026-05-26 12:50:00,360.00,paid,taobao,windows,福建省,厦门市,high_value
O001601,U000377,2026-05-26 19:22:00,147.00,paid,wechat,windows,四川省,成都市,member
O001602,U000869,2026-05-26 18:34:00,394.00,cancelled,search,windows,四川省,成都市,new
O001603,U000640,2026-05-26 10:30:00,932.00,paid,search,android,浙江省,杭州市,regular
O001604,U000715,2026-05-26 13:08:00,604.00,completed,jd,windows,湖北省,武汉市,regular
O001605,U000593,2026-05-26 20:04:00,1356.00,paid,search,mac,湖北省,武汉市,regular
O001606,U000624,2026-05-26 11:52:00,848.00,completed,wechat,mac,湖北省,武汉市,regular
O001607,U000152,2026-05-27 18:11:00,1364.00,paid,wechat,mac,湖北省,武汉市,member
O001608,U000859,2026-05-27 20:22:00,168.00,cancelled,jd,ios,广东省,深圳市,new
O001609,U000048,2026-05-27 08:00:00,171.00,paid,douyin,ios,河南省,郑州市,high_value
O001610,U000805,2026-05-27 08:22:00,646.00,paid,jd,mac,浙江省,杭州市,regular
O001611,U000809,2026-05-27 22:11:00,563.00,completed,taobao,ios,福建省,厦门市,regular
O001612,U000346,2026-05-27 20:03:00,1906.00,paid,wechat,windows,山东省,青岛市,member
O001613,U000806,2026-05-27 10:23:00,395.00,paid,offline,android,河南省,郑州市,regular
O001614,U000284,2026-05-27 10:55:00,307.00,cancelled,offline,android,山东省,青岛市,member
O001615,U000152,2026-05-27 19:39:00,617.00,completed,wechat,mac,湖北省,武汉市,member
O001616,U000771,2026-05-27 23:23:00,236.00,paid,taobao,ios,四川省,成都市,regular
O001617,U000648,2026-05-27 21:01:00,368.00,paid,jd,mac,湖北省,武汉市,regular
O001618,U000001,2026-05-28 08:57:00,130.00,completed,wechat,mac,北京市,北京市,high_value
O001619,U000392,2026-05-28 19:03:00,220.00,paid,douyin,mac,河南省,郑州市,member
O001620,U000830,2026-05-28 08:55:00,1576.00,completed,jd,windows,浙江省,杭州市,new
O001621,U000378,2026-05-28 22:34:00,350.00,paid,taobao,ios,浙江省,杭州市,member
O001622,U000361,2026-05-28 19:20:00,279.00,paid,taobao,windows,北京市,北京市,member
O001623,U000721,2026-05-28 23:23:00,705.00,paid,offline,android,四川省,成都市,regular
O001624,U000428,2026-05-28 18:20:00,941.00,paid,douyin,mac,浙江省,杭州市,regular
O001625,U000338,2026-05-28 17:42:00,147.00,paid,offline,android,上海市,上海市,member
O001626,U000630,2026-05-28 08:36:00,911.00,cancelled,douyin,windows,湖北省,武汉市,regular
O001627,U000182,2026-05-28 08:09:00,949.00,completed,douyin,android,河南省,郑州市,member
O001628,U000375,2026-05-28 12:05:00,448.00,completed,offline,ios,浙江省,杭州市,member
O001629,U000542,2026-05-29 12:39:00,315.00,paid,taobao,android,河南省,郑州市,regular
O001630,U000140,2026-05-29 19:00:00,1386.00,paid,search,ios,广东省,深圳市,member
O001631,U000395,2026-05-29 09:49:00,472.00,paid,douyin,windows,上海市,上海市,member
O001632,U000525,2026-05-29 11:38:00,742.00,paid,douyin,mac,广东省,深圳市,regular
O001633,U000298,2026-05-29 11:19:00,621.00,paid,jd,ios,江苏省,南京市,member
O001634,U000705,2026-05-29 09:46:00,860.00,paid,taobao,android,北京市,北京市,regular
O001635,U000136,2026-05-29 11:06:00,233.00,paid,douyin,windows,湖北省,武汉市,member
O001636,U000266,2026-05-29 11:05:00,2022.00,paid,taobao,windows,湖北省,武汉市,member
O001637,U000481,2026-05-29 13:24:00,198.00,paid,taobao,android,江苏省,南京市,regular
O001638,U000608,2026-05-29 17:58:00,680.00,paid,offline,android,河南省,郑州市,regular
O001639,U000642,2026-05-29 18:43:00,483.00,completed,taobao,android,河南省,郑州市,regular
O001640,U000108,2026-05-30 09:00:00,314.00,paid,search,mac,福建省,厦门市,high_value
O001641,U000805,2026-05-30 16:03:00,437.00,paid,wechat,mac,浙江省,杭州市,regular
O001642,U000429,2026-05-30 19:35:00,252.00,paid,taobao,mac,四川省,成都市,regular
O001643,U000839,2026-05-30 22:58:00,481.00,paid,douyin,ios,福建省,厦门市,new
O001644,U000429,2026-05-30 09:25:00,906.00,paid,offline,mac,四川省,成都市,regular
O001645,U000560,2026-05-30 10:18:00,481.00,paid,search,ios,山东省,青岛市,regular
O001646,U000229,2026-05-30 11:16:00,676.00,paid,douyin,ios,江苏省,南京市,member
O001647,U000118,2026-05-30 22:56:00,408.00,paid,taobao,ios,广东省,深圳市,high_value
O001648,U000666,2026-05-30 18:23:00,128.00,paid,jd,ios,浙江省,杭州市,regular
O001649,U000834,2026-05-30 14:49:00,384.00,paid,wechat,mac,山东省,青岛市,new
O001650,U000728,2026-05-30 23:15:00,588.00,paid,offline,windows,浙江省,杭州市,regular
O001651,U000042,2026-05-31 23:46:00,110.00,paid,douyin,ios,湖北省,武汉市,high_value
O001652,U000256,2026-05-31 09:38:00,999.00,paid,search,android,湖北省,武汉市,member
O001653,U000585,2026-05-31 20:07:00,297.00,paid,jd,android,山东省,青岛市,regular
O001654,U000758,2026-05-31 19:49:00,415.00,paid,taobao,ios,四川省,成都市,regular
O001655,U000850,2026-05-31 23:12:00,2078.00,paid,offline,windows,湖北省,武汉市,new
O001656,U000584,2026-05-31 08:24:00,456.00,paid,douyin,ios,江苏省,南京市,regular
O001657,U000264,2026-05-31 15:31:00,810.00,cancelled,search,mac,江苏省,南京市,member
O001658,U000744,2026-05-31 18:53:00,525.00,paid,douyin,windows,浙江省,杭州市,regular
O001659,U000585,2026-05-31 10:26:00,614.00,paid,wechat,android,山东省,青岛市,regular
O001660,U000256,2026-05-31 10:00:00,249.00,paid,offline,android,湖北省,武汉市,member
O001661,U000456,2026-05-31 11:32:00,771.00,paid,offline,ios,北京市,北京市,regular
O001662,U000189,2026-06-01 17:01:00,826.00,paid,offline,windows,上海市,上海市,member
O001663,U000451,2026-06-01 11:52:00,473.00,paid,douyin,mac,湖北省,武汉市,regular
O001664,U000480,2026-06-01 21:30:00,1090.00,paid,jd,windows,福建省,厦门市,regular
O001665,U000744,2026-06-01 18:19:00,897.00,paid,douyin,windows,浙江省,杭州市,regular
O001666,U000189,2026-06-01 09:45:00,128.00,completed,offline,windows,上海市,上海市,member
O001667,U000231,2026-06-01 23:58:00,73.00,paid,search,android,福建省,厦门市,member
O001668,U000432,2026-06-01 12:40:00,136.00,paid,douyin,ios,河南省,郑州市,regular
O001669,U000601,2026-06-01 23:26:00,102.00,paid,douyin,ios,江苏省,南京市,regular
O001670,U000518,2026-06-01 22:09:00,778.00,paid,jd,ios,上海市,上海市,regular
O001671,U000211,2026-06-01 17:45:00,492.00,completed,jd,windows,江苏省,南京市,member
O001672,U000580,2026-06-01 22:13:00,475.00,paid,wechat,ios,广东省,深圳市,regular
O001673,U000478,2026-06-02 17:30:00,1032.00,paid,wechat,android,北京市,北京市,regular
O001674,U000899,2026-06-02 18:13:00,520.00,paid,douyin,windows,北京市,北京市,new
O001675,U000805,2026-06-02 10:02:00,309.00,paid,offline,mac,浙江省,杭州市,regular
O001676,U000401,2026-06-02 12:23:00,69.00,paid,search,android,浙江省,杭州市,member
O001677,U000857,2026-06-02 22:06:00,1510.00,completed,search,ios,山东省,青岛市,new
O001678,U000113,2026-06-02 13:32:00,497.00,paid,douyin,windows,江苏省,南京市,high_value
O001679,U000647,2026-06-02 10:12:00,458.00,paid,douyin,android,北京市,北京市,regular
O001680,U000672,2026-06-02 08:30:00,231.00,cancelled,search,windows,上海市,上海市,regular
O001681,U000800,2026-06-02 23:21:00,248.00,paid,taobao,android,上海市,上海市,regular
O001682,U000288,2026-06-02 10:17:00,194.00,completed,search,windows,湖北省,武汉市,member
O001683,U000150,2026-06-02 12:20:00,335.00,paid,jd,windows,江苏省,南京市,member
O001684,U000862,2026-06-03 20:11:00,394.00,paid,search,windows,北京市,北京市,new
O001685,U000277,2026-06-03 09:31:00,2162.00,paid,search,ios,福建省,厦门市,member
O001686,U000440,2026-06-03 08:40:00,287.00,completed,douyin,android,河南省,郑州市,regular
O001687,U000498,2026-06-03 20:11:00,53.00,paid,taobao,windows,山东省,青岛市,regular
O001688,U000892,2026-06-03 10:28:00,446.00,paid,douyin,windows,广东省,深圳市,new
O001689,U000520,2026-06-03 17:43:00,558.00,paid,taobao,windows,山东省,青岛市,regular
O001690,U000871,2026-06-03 08:22:00,604.00,paid,search,windows,广东省,深圳市,new
O001691,U000842,2026-06-03 22:39:00,911.00,paid,search,windows,广东省,深圳市,new
O001692,U000466,2026-06-03 10:49:00,654.00,paid,wechat,mac,河南省,郑州市,regular
O001693,U000777,2026-06-03 16:26:00,723.00,paid,search,ios,浙江省,杭州市,regular
O001694,U000327,2026-06-03 15:14:00,530.00,paid,jd,mac,北京市,北京市,member
O001695,U000496,2026-06-04 17:04:00,765.00,paid,jd,mac,湖北省,武汉市,regular
O001696,U000750,2026-06-04 11:31:00,42.00,paid,wechat,windows,福建省,厦门市,regular
O001697,U000529,2026-06-04 16:39:00,376.00,cancelled,offline,android,北京市,北京市,regular
O001698,U000336,2026-06-04 17:44:00,985.00,completed,offline,mac,山东省,青岛市,member
O001699,U000598,2026-06-04 13:48:00,249.00,paid,taobao,windows,福建省,厦门市,regular
O001700,U000587,2026-06-04 08:39:00,996.00,completed,wechat,ios,湖北省,武汉市,regular
O001701,U000167,2026-06-04 14:52:00,1067.00,completed,wechat,mac,广东省,深圳市,member
O001702,U000520,2026-06-04 10:21:00,109.00,paid,douyin,windows,山东省,青岛市,regular
O001703,U000838,2026-06-04 21:34:00,162.00,paid,jd,mac,浙江省,杭州市,new
O001704,U000171,2026-06-04 20:54:00,790.00,paid,douyin,mac,四川省,成都市,member
O001705,U000734,2026-06-04 15:56:00,640.00,paid,wechat,mac,江苏省,南京市,regular
O001706,U000017,2026-06-05 14:19:00,925.00,paid,offline,mac,河南省,郑州市,high_value
O001707,U000478,2026-06-05 15:01:00,828.00,paid,taobao,android,北京市,北京市,regular
O001708,U000106,2026-06-05 11:21:00,569.00,paid,search,android,广东省,深圳市,high_value
O001709,U000800,2026-06-05 11:29:00,1053.00,completed,jd,android,上海市,上海市,regular
O001710,U000466,2026-06-05 18:18:00,1435.00,paid,wechat,mac,河南省,郑州市,regular
O001711,U000170,2026-06-05 14:14:00,969.00,paid,search,android,山东省,青岛市,member
O001712,U000039,2026-06-05 20:58:00,504.00,completed,jd,mac,福建省,厦门市,high_value
O001713,U000659,2026-06-05 15:49:00,153.00,paid,search,mac,浙江省,杭州市,regular
O001714,U000652,2026-06-05 15:03:00,474.00,paid,jd,mac,河南省,郑州市,regular
O001715,U000792,2026-06-05 14:46:00,108.00,paid,search,android,山东省,青岛市,regular
O001716,U000661,2026-06-05 08:33:00,565.00,paid,search,windows,福建省,厦门市,regular
O001717,U000442,2026-06-06 14:37:00,179.00,paid,taobao,ios,湖北省,武汉市,regular
O001718,U000263,2026-06-06 18:09:00,646.00,cancelled,offline,mac,山东省,青岛市,member
O001719,U000821,2026-06-06 22:58:00,151.00,paid,jd,ios,山东省,青岛市,new
O001720,U000206,2026-06-06 13:49:00,330.00,paid,wechat,mac,江苏省,南京市,member
O001721,U000687,2026-06-06 18:20:00,421.00,paid,douyin,android,北京市,北京市,regular
O001722,U000537,2026-06-06 14:19:00,1990.00,paid,offline,android,山东省,青岛市,regular
O001723,U000027,2026-06-06 12:50:00,944.00,paid,jd,mac,浙江省,杭州市,high_value
O001724,U000110,2026-06-06 11:01:00,229.00,paid,offline,mac,福建省,厦门市,high_value
O001725,U000393,2026-06-06 14:53:00,403.00,paid,offline,mac,湖北省,武汉市,member
O001726,U000538,2026-06-06 21:13:00,438.00,completed,wechat,android,山东省,青岛市,regular
O001727,U000558,2026-06-06 08:54:00,208.00,paid,offline,android,湖北省,武汉市,regular
O001728,U000007,2026-06-07 13:40:00,590.00,completed,offline,ios,江苏省,南京市,high_value
O001729,U000489,2026-06-07 22:11:00,859.00,paid,wechat,mac,浙江省,杭州市,regular
O001730,U000898,2026-06-07 18:50:00,171.00,paid,search,ios,山东省,青岛市,new
O001731,U000120,2026-06-07 19:35:00,932.00,paid,wechat,windows,广东省,深圳市,high_value
O001732,U000413,2026-06-07 15:24:00,984.00,paid,jd,mac,四川省,成都市,member
O001733,U000539,2026-06-07 18:53:00,368.00,paid,taobao,ios,北京市,北京市,regular
O001734,U000344,2026-06-07 16:13:00,372.00,paid,jd,windows,湖北省,武汉市,member
O001735,U000464,2026-06-07 20:16:00,645.00,paid,jd,android,浙江省,杭州市,regular
O001736,U000639,2026-06-07 16:03:00,773.00,paid,wechat,ios,上海市,上海市,regular
O001737,U000666,2026-06-07 12:23:00,847.00,completed,douyin,ios,浙江省,杭州市,regular
O001738,U000334,2026-06-07 19:34:00,704.00,completed,offline,windows,福建省,厦门市,member
O001739,U000612,2026-06-08 11:31:00,270.00,completed,jd,windows,四川省,成都市,regular
O001740,U000271,2026-06-08 11:47:00,498.00,paid,wechat,android,河南省,郑州市,member
O001741,U000451,2026-06-08 18:26:00,39.00,paid,search,mac,湖北省,武汉市,regular
O001742,U000126,2026-06-08 13:07:00,541.00,completed,search,android,浙江省,杭州市,member
O001743,U000384,2026-06-08 10:16:00,214.00,paid,offline,ios,河南省,郑州市,member
O001744,U000260,2026-06-08 15:40:00,1506.00,paid,wechat,android,上海市,上海市,member
O001745,U000067,2026-06-08 17:10:00,83.00,paid,douyin,mac,江苏省,南京市,high_value
O001746,U000002,2026-06-08 15:44:00,577.00,paid,jd,android,浙江省,杭州市,high_value
O001747,U000246,2026-06-08 12:43:00,468.00,paid,offline,ios,福建省,厦门市,member
O001748,U000350,2026-06-08 17:33:00,97.00,completed,search,windows,福建省,厦门市,member
O001749,U000266,2026-06-08 23:49:00,207.00,paid,douyin,windows,湖北省,武汉市,member
O001750,U000128,2026-06-09 12:50:00,771.00,paid,jd,ios,江苏省,南京市,member
O001751,U000084,2026-06-09 09:06:00,429.00,completed,jd,windows,河南省,郑州市,high_value
O001752,U000748,2026-06-09 20:22:00,841.00,paid,search,windows,江苏省,南京市,regular
O001753,U000526,2026-06-09 17:18:00,150.00,paid,douyin,android,浙江省,杭州市,regular
O001754,U000506,2026-06-09 21:48:00,216.00,paid,douyin,android,湖北省,武汉市,regular
O001755,U000049,2026-06-09 20:52:00,911.00,paid,douyin,windows,北京市,北京市,high_value
O001756,U000126,2026-06-09 10:37:00,386.00,completed,search,android,浙江省,杭州市,member
O001757,U000889,2026-06-09 10:53:00,1228.00,paid,offline,android,广东省,深圳市,new
O001758,U000430,2026-06-09 17:36:00,240.00,completed,wechat,ios,福建省,厦门市,regular
O001759,U000661,2026-06-09 18:54:00,200.00,paid,douyin,windows,福建省,厦门市,regular
O001760,U000572,2026-06-09 20:43:00,1060.00,paid,jd,ios,四川省,成都市,regular
O001761,U000791,2026-06-10 16:09:00,67.00,paid,jd,windows,上海市,上海市,regular
O001762,U000494,2026-06-10 10:31:00,386.00,paid,taobao,android,广东省,深圳市,regular
O001763,U000445,2026-06-10 22:31:00,211.00,paid,wechat,mac,福建省,厦门市,regular
O001764,U000124,2026-06-10 18:42:00,774.00,paid,offline,ios,福建省,厦门市,member
O001765,U000326,2026-06-10 21:48:00,782.00,completed,offline,windows,河南省,郑州市,member
O001766,U000781,2026-06-10 23:49:00,785.00,paid,douyin,android,广东省,深圳市,regular
O001767,U000431,2026-06-10 22:15:00,288.00,paid,douyin,ios,山东省,青岛市,regular
O001768,U000177,2026-06-10 18:22:00,561.00,cancelled,search,mac,北京市,北京市,member
O001769,U000679,2026-06-10 14:51:00,106.00,paid,taobao,windows,山东省,青岛市,regular
O001770,U000554,2026-06-10 14:19:00,270.00,paid,wechat,mac,四川省,成都市,regular
O001771,U000236,2026-06-10 19:16:00,636.00,paid,taobao,ios,湖北省,武汉市,member
O001772,U000530,2026-06-11 13:51:00,644.00,paid,search,ios,江苏省,南京市,regular
O001773,U000632,2026-06-11 20:12:00,971.00,completed,offline,android,广东省,深圳市,regular
O001774,U000201,2026-06-11 18:15:00,67.00,paid,douyin,mac,上海市,上海市,member
O001775,U000355,2026-06-11 18:24:00,559.00,completed,search,windows,浙江省,杭州市,member
O001776,U000737,2026-06-11 11:30:00,515.00,paid,douyin,ios,上海市,上海市,regular
O001777,U000310,2026-06-11 09:00:00,73.00,paid,jd,mac,江苏省,南京市,member
O001778,U000694,2026-06-11 11:38:00,610.00,cancelled,search,ios,浙江省,杭州市,regular
O001779,U000126,2026-06-11 18:59:00,520.00,paid,jd,android,浙江省,杭州市,member
O001780,U000539,2026-06-11 08:55:00,1627.00,paid,douyin,ios,北京市,北京市,regular
O001781,U000381,2026-06-11 18:11:00,106.00,paid,search,windows,广东省,深圳市,member
O001782,U000768,2026-06-11 21:44:00,1342.00,completed,offline,ios,河南省,郑州市,regular
O001783,U000633,2026-06-12 08:03:00,171.00,paid,offline,ios,山东省,青岛市,regular
O001784,U000804,2026-06-12 20:19:00,248.00,paid,taobao,mac,上海市,上海市,regular
O001785,U000835,2026-06-12 17:07:00,391.00,paid,jd,ios,四川省,成都市,new
O001786,U000067,2026-06-12 19:16:00,514.00,paid,wechat,mac,江苏省,南京市,high_value
O001787,U000455,2026-06-12 23:48:00,363.00,completed,search,android,湖北省,武汉市,regular
O001788,U000692,2026-06-12 10:13:00,183.00,completed,taobao,android,河南省,郑州市,regular
O001789,U000337,2026-06-12 20:05:00,892.00,paid,offline,mac,福建省,厦门市,member
O001790,U000571,2026-06-12 20:06:00,582.00,paid,douyin,mac,浙江省,杭州市,regular
O001791,U000699,2026-06-12 10:42:00,1229.00,paid,jd,android,北京市,北京市,regular
O001792,U000578,2026-06-12 14:31:00,606.00,paid,search,windows,浙江省,杭州市,regular
O001793,U000711,2026-06-12 20:46:00,472.00,paid,taobao,windows,上海市,上海市,regular
O001794,U000452,2026-06-13 15:03:00,604.00,completed,search,mac,江苏省,南京市,regular
O001795,U000197,2026-06-13 09:22:00,388.00,completed,jd,mac,上海市,上海市,member
O001796,U000361,2026-06-13 13:21:00,296.00,paid,douyin,windows,北京市,北京市,member
O001797,U000024,2026-06-13 15:43:00,164.00,paid,search,ios,湖北省,武汉市,high_value
O001798,U000641,2026-06-13 19:19:00,1823.00,paid,jd,windows,浙江省,杭州市,regular
O001799,U000040,2026-06-13 22:14:00,446.00,completed,taobao,windows,北京市,北京市,high_value
O001800,U000604,2026-06-13 10:54:00,924.00,cancelled,jd,android,福建省,厦门市,regular
O001801,U000883,2026-06-13 09:34:00,745.00,paid,wechat,ios,湖北省,武汉市,new
O001802,U000769,2026-06-13 16:46:00,272.00,paid,jd,ios,广东省,深圳市,regular
O001803,U000613,2026-06-13 21:49:00,1163.00,paid,wechat,windows,江苏省,南京市,regular
O001804,U000629,2026-06-13 22:32:00,1432.00,paid,wechat,android,山东省,青岛市,regular
O001805,U000216,2026-06-14 22:23:00,347.00,paid,search,ios,山东省,青岛市,member
O001806,U000616,2026-06-14 18:39:00,2653.00,paid,wechat,windows,广东省,深圳市,regular
O001807,U000207,2026-06-14 09:23:00,209.00,paid,jd,mac,四川省,成都市,member
O001808,U000300,2026-06-14 20:03:00,41.00,paid,offline,android,湖北省,武汉市,member
O001809,U000204,2026-06-14 16:31:00,604.00,completed,search,ios,湖北省,武汉市,member
O001810,U000589,2026-06-14 13:48:00,182.00,paid,search,windows,河南省,郑州市,regular
O001811,U000725,2026-06-14 22:49:00,516.00,paid,wechat,ios,山东省,青岛市,regular
O001812,U000123,2026-06-14 19:06:00,845.00,paid,taobao,ios,浙江省,杭州市,member
O001813,U000845,2026-06-14 23:25:00,1242.00,completed,search,mac,上海市,上海市,new
O001814,U000874,2026-06-14 10:33:00,89.00,completed,jd,windows,上海市,上海市,new
O001815,U000753,2026-06-14 16:09:00,724.00,paid,taobao,android,上海市,上海市,regular
O001816,U000629,2026-06-15 15:18:00,462.00,paid,jd,android,山东省,青岛市,regular
O001817,U000310,2026-06-15 20:07:00,1328.00,completed,jd,mac,江苏省,南京市,member
O001818,U000498,2026-06-15 12:06:00,400.00,paid,offline,windows,山东省,青岛市,regular
O001819,U000024,2026-06-15 11:27:00,433.00,paid,douyin,ios,湖北省,武汉市,high_value
